,Latitude,Longitude,Restaurant Name,Legal Business Name,Postcode,Food Service Establishment Permit #,Business Address,Landmark District or Building
4398,40.735934,-73.997867,O'CAFE,"FEFOODSNY, LLC",10011,50057810,"482 Avenue of The Americas, Manhattan, NY",no
4399,40.755103000000005,-73.97320400000001,THE STAYTON ROOM,"DIAMONDROCK NY LEX TENANT, LLC",10017,41599926,"511 LEXINGTON AVENUE, Manhattan, NY",yes
4400,40.722071,-73.885515,Buon Gelato & Euro Bar of  NY Corp,Buon Gelato & Euro Bar of  NY Corp,11379,41428580,"74-02  Eliot Avenue, Queens, NY",no
4401,40.865827,-73.927601,TABU,IL POSTO TRATTORIA RUSTICA CORP,10034,41704868,"227 DYCKMAN STREET, Manhattan, NY",no
4402,40.754853999999995,-73.966544,DEUX AMIS,THAFATH INC,10022,40730585,"356 EAST   51 STREET, Manhattan, NY",no
4403,40.618714000000004,-73.930585,battista ristorante,battista ristorante corp,11234,50067599,"4604  Avenue N, Brooklyn, NY",no
4404,40.815227,-73.903396,Seis Vecinos Restaurant,J&J Prospect Corp,10455,50065822,"640 Prospect Ave, Bronx, NY",no
4405,40.754039,-73.822577,"Golden Palace Gourmet, Inc.New","Golden Palace Gourmet, Inc.",11355,41194745,"140-09 Cherry Ave , Queens, NY",no
4406,40.63245,-74.075716,Island Rotisserie Chicken,"Island Rotisserie Chicken Inc,",10301,50104560,"400 Bay St., Staten Island, NY",no
4407,,,Manettas Fine Food Corp,Manetta's Fine Food Corp.,11101,40393985,"1074-76 Jackson Ave, Queens, NY",no
4408,40.792068,-73.945832,Blue Coco,Domex Adorno LLC,10029,50016612,"153  East 106 Street, Manhattan, NY",no
4409,40.734952,-73.958414,eagle trading co,258 Franklin llc,11222,41705937,"258  franklin st, Brooklyn, NY",no
4410,40.906393,-73.90421500000001,K CAFE CORP,K CAFE CORP,10471,50056754,"5684 RIVERDALE AVENUE, Bronx, NY",no
4411,40.838267,-73.919134,LA FUENTE STEAK HOUSE CORP.,LA FUENTE STEAK HOUSE CORP.,10452,50018145,"1306 JEROME AVENUE, Bronx, NY",no
4412,40.653238,-73.838418,Howard Beach Bagel Cafe,Crossbay Bagel Cafe LLC,11414,41666265,"162-54  Crossbay Blvd, Queens, NY",no
4413,40.741955,-73.919619,riko peruvian cuisine,apu foods corporation,11104,50040389,"45-23 greenpoint ave, Queens, NY",no
4414,40.746262,-73.99776999999999,98 P MARKET LLC,98 P MARKET LLC,10001,50104930,"288  8TH AVE, Manhattan, NY",no
4415,40.73236,-73.998889,North Square Restaurant,Cafe CIII LLC,10011,41289750,"103 Waverly Place, Manhattan, NY",yes
4416,40.742309999999996,-73.86946800000001,La Esquina Criolla,La Esquina Criolla Restaurant Inc,11373,40999540,"94-67  Corona Ave, Queens, NY",no
4417,,,Mr Taka Ramen,Mr Taka LLC,10002,50044107,"170 Allen, Manhattan, NY",no
4418,40.778502,-73.956325,Carlow East,Carlow East Corp,10028,40884395,"1254  Lexington Avenue, Manhattan, NY",no
4419,40.678022999999996,-73.968742,AMERICAN VEGAN,"AMERICAN VEGAN, LLC",11238,50076140,"612 VANDERBILT AVENUE, Brooklyn, NY",yes
4420,40.749856,-73.883186,NY PIZZA,ZAHERA INC.,11372,50106108,"8308 37TH AVE, Queens, NY",no
4421,40.89843,-73.867338,RAMBLING HOUSE,RAMBLING HOUSE INC,10470,40932933,"4292  KATONAH AVE, Bronx, NY",no
4422,40.747066,-73.997185,Bean&Bean,Ks family Corp,10001,50063787,"318 8th ave , Manhattan, NY",no
4423,40.719657,-73.99476899999999,Randolph Beer,343 Broome Street Restaurant Inc.,10013,41640846,"343 Broome Street, Manhattan, NY",no
4424,40.734377,-73.993902,GOTHAM RESTAURANT,GOTHAM RESTAURANTS LLC,10003,50107207,"12 EAST   12 STREET, Manhattan, NY",no
4425,40.729099,-74.000191,Senza Gluten,"JL Solo, Inc.",10012,50018140,"206 Sullivan , Manhattan, NY",yes
4426,40.720506,-73.845701,Antiochia grill,Antiochia grill,11375,50079582,"70-35 Austin street, Queens, NY",no
4427,40.783564,-73.978009,Bardolino Pizza II Inc,Bardolino Pizza II Inc,10024,50082400,"411 Amsterdam Avenue, Manhattan, NY",no
4428,40.603871999999996,-73.9978,ME-DO DESSERTS,ME-DO DESSERTS INC,11214,50076589,"3 Bay 25th St, Brooklyn, NY",no
4429,40.700493,-73.91279499999999,High Low Beverage Company,"Beetle Tran, LLC",11237,50103675,"295 Wyckoff Ave, Brooklyn, NY",no
4430,40.654982000000004,-73.83885,prima pasta & cafe,prima pasta & cafe inc,11414,40395110,"161-50 B  CrossBay BLVD, Queens, NY",no
4431,40.714437,-73.991786,kikis grill and rottiserie,sgrill plan a group llc,10002,50069127,"121  division street, Manhattan, NY",no
4432,40.720628000000005,-73.987146,Tijuana Picnic,SOUTH CENTRAL RESTAURANT LLC,10002,FA0204346,"151 Essex St, Manhattan, NY",no
4433,40.738448,-74.00553199999999,"THE LAVAUX, SWISS WINE AND FONDUE BAR",JJW LAVAUX LLC,10014,50105686,"630 HUDSON STREET, Manhattan, NY",yes
4434,40.825996,-73.94704,Oh Craft! Beer,"OH CRAFT! BEER, LLC",10031,0,"1739 Amsterdam Avenue, Manhattan, NY",no
4435,40.651142,-74.01426,Star World,STAR WORLD 8 LLC,11220,50102890,"201 46 STREET, Brooklyn, NY",no
4436,40.624849,-74.03048000000001,Blue Door Souvlakia,Molaoi Restaurant Corp,11209,16TMP-077051,"8413  3rd ave, Brooklyn, NY",no
4437,40.750046999999995,-73.81851999999999,Taste Good Place INC,Taste Good Place INC,11355,50059253,"4626  Kissena Blvd, Queens, NY",yes
4438,40.681197999999995,-73.97720600000001,Blue Sky Bakery,"Blue Sky Bakery, Inc.",11217,40948100,"53 5th Ave, Brooklyn, NY",no
4439,40.714285,-73.987414,May Kaidee East Broadway,"May Kaidee East Broadway, LLC",10002,50081388,"215 East Broadway, Manhattan, NY",no
4440,40.762501,-73.97686800000001,Tang Pavilion,"ALS Solutions, LLC",10019,41706406,"65 West 55th Street, Manhattan, NY",no
4441,40.77517,-73.955331,Luke's Lobster,Luke's Lobster II LLC,10028,41542793,"242  E 81st St, Manhattan, NY",no
4442,40.651253000000004,-73.91797,M & R CAFE & LOUNGE INC,M & R CAFE & LOUNGE INC,11236,50105291,"9008 AVENUE A, Brooklyn, NY",no
4443,40.684406,-73.859475,SIEMBRA LLC,SIEMBRA LLC,11416,PENDING,"8102 ROCKAWAY BLVD, Queens, NY",no
4444,40.687692999999996,-73.979213,Coffee Project NY,COFFEE PROJECT NY TWO CORP.,11219,50082408,"78 Rockwell Pl, Brooklyn, NY",no
4445,40.854075,-73.884164,Majestic Restaurant,Majestic restaurant INC,10458,50068545,"709-711 187, Bronx, NY",yes
4446,40.747414,-73.986091,MK KARAOKE,MK KARAOKE LLC,10001,41722462,"11  W 32ND ST, Manhattan, NY",no
4447,40.714557,-74.015702,El Vez,"Havatequila Restaurant Partners, LLC",10282,50001750,"259  Vesey Street, Manhattan, NY",no
4448,40.762299,-73.911624,Yes Chef Wine Bar,Yes Chef Corp,11103,50072912,"44-10  30th Ave, Queens, NY",no
4449,40.750068,-73.881194,Hombres Lounge,Hombres Lounge Inc,11372,50068069,"8528 37th Avenue , Queens, NY",yes
4450,40.729293,-73.985691,Shabu Tatsu,"Shinko Foods, Inc.",10003,40393712,"216  E 10th St, Manhattan, NY",no
4451,40.679394,-73.974049,kombit restaurant,cinefel inc,11217,40998001,"279 flatbush avenue, Brooklyn, NY",no
4452,40.700446,-73.915984,BOOBIETRAP,BOOBIETRAP LLC,11237,50008811,"308 BLEECKER STREET, Brooklyn, NY",no
4453,40.718115000000004,-73.998947,SPONGIES CAFE,SPONGIES CAFE INC,10013,50106928,"121 BAXTER STREET, Manhattan, NY",no
4454,40.613459000000006,-74.034894,Kyle's Place,Kyle's Place,11209,123483974,"317 100th St, Brooklyn, NY",no
4455,40.678065999999994,-73.743507,Sweet Treats Delight,"Sweet Treats Delight, Inc",11413,50087759,"133-32 226th Street, Queens, NY",no
4456,40.798066,-73.96372,COLUMBUS CEAFOOD,COLUMBUS CEAFOOD LLC,10025,50111367,"903 COLUMBUS AVENUE, Manhattan, NY",no
4457,40.833529999999996,-73.927293,LOS SAZONES LATINO CORP.,LOS SAZONES LATINO CORP.,10452,50087243,"1048  WOODYCREST AVE, Bronx, NY",no
4458,40.732453,-73.987779,The Penny Farthing,The Penny Farthing,10003,41479185,"103  3rd Ave, Manhattan, NY",no
4459,40.731419,-74.00213199999999,Palma,Zouk LTD,10014,40803254,"28  Cornelia Street, Manhattan, NY",yes
4460,,,"The Hibiscus Restaurant and Bar, Inc.","The Hibiscus Restaurant and Bar, Inc.",11419,40999268,"124-16/18 124-18 101ave, Queens, NY",no
4461,40.676145,-73.950703,UOTORA,ZigZag Enterprise Inc,11216,50074194,"1075 BERGEN ST., Brooklyn, NY",no
4462,40.727153,-73.822079,Sushi kingdom and Asian fusion,Sushi kingdom and Asian fusion,11367,50093869,"71-30  Main street, Queens, NY",no
4463,40.747398,-73.94163499999999,Levante,Cibo 2621 LLC,11101,50065915,"26-19 Jackson Avenue, Queens, NY",no
4464,40.779258,-73.98318499999999,Sushi Kaito,HOUSAKU INC,10023,50063293,"244 WEST   72 STREET, Manhattan, NY",no
4465,40.710791,-73.852876,La Vigna Restaurant and Bar,"La Vigna, Inc",11375,40926353,"10011 Metropolitan Avenue, Queens, NY",no
4466,40.752295000000004,-73.993402,TICK TOCK DINER,34TH STREET DINER INC,10001,40559634,"481 8 AVENUE, Manhattan, NY",no
4467,,,Inwood Social,Inwood Social Corp,10034,50103865,"101 Sherman Avenue Front 3, Manhattan, NY",no
4468,40.790233,-73.942735,Bangklyn East Harlem,Bangklyn Corp,10029,50072966,"2051  2nd Ave, Manhattan, NY",no
4469,40.738827,-74.000357,Sushi Para 88,D & C Loop Inc,10011,50034817,"212 w 14th Street, Manhattan, NY",no
4470,40.759892,-73.986276,Nisi NYC,NISI AT 47 PARTNERS LLC,10036,50102254,"250 West 47th Street, Manhattan, NY",no
4471,,,Rose Bakery,Dover Street Market New York LLC,10016,50004560,"160  30th street, Manhattan, NY",yes
4472,40.74463,-73.980999,BROTHER JIMMY'S BBQ,181 LEXINGTON AVENUE BBQ LLC,10016,50079095,"181 LEXINGTON AVENUE, Manhattan, NY",no
4473,40.822168,-73.949865,Grill On The Hill,The Mitchell Sisters Corp,10031,50094838,"1624 Amsterdam Ave, Manhattan, NY",no
4474,,,thaism,Thai golden house inc,11231,50062660,"278  Smith , Brooklyn, NY",no
4475,40.722840999999995,-74.004719,Takeshi Sushi,Takeshi Sushi LLC,10013,50086256,"28 Grand Street, Manhattan, NY",no
4476,40.742740000000005,-73.918796,SOFRA MEDITERRANEAN GRILL,"SOFRA MEDITERRANEAN GRILL, LTD",11104,50085691,"4508 46TH ST, Queens, NY",no
4477,40.67733,-73.963685,Sit & Wonder,688 Washington LLC,11238,1310537FS,"688 Washington Avenue, Brooklyn, NY",no
4478,40.789636,-73.814111,Ginger and Lemongrass,Ginger and Lemongrass LLC,11357,81-0771635,"12-53 150th street, Queens, NY",no
4479,40.719986,-73.984617,SQUARE PIZZA,SQUARE PIZZA INC,10002,50100843,"37 CLINTON STREET, Manhattan, NY",no
4480,40.6308,-74.147048,Con Yapa,Norte chico,10303,50098788,"300 Morningstar Rd, Staten Island, NY",no
4481,40.723931,-73.99003499999999,Cozy Cafe,Cozy Cafe Corp,10003,41077301,"43 E 1st Street, Manhattan, NY",no
4482,40.674507,-73.981841,Brooklyn Burgers and Beer,Brooklyn Burger & Beers Corp.,11215,50063159,"259 5th ave , Brooklyn, NY",no
4483,40.680009000000005,-73.942624,A Gusto,Mongkon ANAN LLC,11216,50102573,"1450 Fulton st , Brooklyn, NY",no
4484,40.742717999999996,-73.99029200000001,Junoon,Junoon NYC LLC,10010,41542304,"27 West 24th Street, Manhattan, NY",no
4485,40.728305999999996,-74.00190500000001,BABS,LouLou LLC,10012,50093429,"72 Macdougal St, Manhattan, NY",no
4486,,,Palm Restaurant - Tribeca,"Palm Restaurant New York City Downtown, LLC",10282,6976673,"200 206 West St., Manhattan, NY",no
4487,40.743059,-74.000101,Bareburger,Eighth Avenue Kitchen LLC,10011,50099475,"184 8th Avenue, Manhattan, NY",no
4488,40.830409,-73.947535,Taqueria San Pedro,3662 Broadway Restaurant Corp.,10031,41163307,"3662 Broadway, Manhattan, NY",no
4489,40.629875,-74.02845400000001,peppinos brick oven,427 kings highway inc,11209,41019083,"7708 3rd ave, Brooklyn, NY",no
4490,40.728434,-73.987801,MISO-YA,"NISH-CHEN, INC.",10003,41299712,"129 2 AVENUE, Manhattan, NY",no
4491,40.710412,-73.793772,CROWN FRIED CHICKEN,RRAJ CORPORATION,11432,50081606,"168-29 HILLSIDE AVENUE, Queens, NY",no
4492,40.749693,-73.86642900000001,CRYSTAL'S RESTAURANT & BISTRO INC,CRYSTAL'S RESTAURANT & BISTRO INC,11368,50004146,"9911  39TH AVE, Queens, NY",no
4493,40.749660999999996,-73.885074,Jahns Restaurant,manron foods inc,11372,40365627,"81-04 37th avenue, Queens, NY",yes
4494,40.798763,-73.941929,La Chula,Dos Amigos Restaurant Group LL,10029,50064927,"137  East 116th Street , Manhattan, NY",no
4495,40.746829,-73.984752,Hangawi Restaurant,Restaurant Andes Inc.,10016,40399834,"12 East 32nd St, Manhattan, NY",no
4496,40.83558,-73.817922,Loretta's Pizza & Hero's Inc.,Loretta's Pizza & Hero's Inc.,10465,40988969,"3276 Layton Ave , Bronx, NY",no
4497,40.755316,-73.768851,Joe's Sicilian Bakery Inc.,Joe's Sicilian Bakery Inc.,11364,41597456,"212-16 48th Ave., Queens, NY",no
4498,40.743215,-73.915626,Sik Gaek,Sik Gaek Jay Family Inc.,11377,50067182,"49-11 Roosevelt Ave., Queens, NY",no
4499,40.703610999999995,-74.010932,787 COFFEE ROASTERS,787 COFFEE ROASTERS LLC,10004,50114976,"66 PEARL STREET, Manhattan, NY",no
4500,,,CLANDESTINO,35 CANAL CAFE LLC,10002,41136967,"35 CANAL, Manhattan, NY",no
4501,40.712908,-73.944129,Sage,Graham Restaurant LLC,11211,41580023,"299-301 Graham Avenue, Brooklyn, NY",no
4502,40.767555,-73.912029,Jasmine Hookah Corp,Jasmine Hookah Corp,11103,41665031,"25-50 Steinway Street, Queens, NY",no
4503,40.743677000000005,-73.99465500000001,East One Coffee Roasters,East One W23RD Street LLC,10011,50094940,"170 W 23RD St, Manhattan, NY",no
4504,40.61809,-73.999308,Tea and Burger,Wonderful Express Inc.,11228,50039187,"7202 New Utrecht Ave, Brooklyn, NY",yes
4505,40.741621,-73.999224,Westville Chelsea,Hurricane Struass inc,10011,41458571,"246 West 18th, Manhattan, NY",no
4506,40.844404,-73.914916,"27 SPORTS BAR AND CAFE, INC.",27 SPORTS BAR AND CAFE INC.,10452,41255390,"2  WEST MOUNT EDEN AVENUE, Bronx, NY",no
4507,40.735318,-73.875569,SUSHI ISLAND,BEST SUSHI ISLAND LLC,11373,50079578,"87-18 QUEENS BLVD, Queens, NY",no
4508,40.763618,-73.967157,Pickabagel,Pickabagel62nyc LLC,10065,50054280,"785  Lexington avenu, Manhattan, NY",no
4509,40.755855,-73.964725,Madison Restaurant,965 FIRST REST. CORP.,10022,41401638,"965 1ST AVENUE, Manhattan, NY",no
4510,40.736036999999996,-73.987284,PIERRE LOTI WINE BAR & CAFE,H O C WINE INC,10003,41283023,"53 IRVING PLACE, Manhattan, NY",no
4511,40.573806,-74.116528,Cafe Con Pan,Cafe Con Pan Bakery Corp. III,10306,50035390,"32 New Dorp Plaza, Staten Island, NY",no
4512,,,Fontenova,El Pollocon 2 INC,10471,50078033,"216w 242nd Street, Bronx, NY",no
4513,40.776469,-73.952784,Williamsburg Pizza,"Williamsburg Pizza UES, LLC",10028,50088830,"1617  2nd Ave, Manhattan, NY",no
4514,40.743794,-73.985168,atoboy llc,atoboy llc,10016,50051129,"43  e 28 st, Manhattan, NY",no
4515,40.707753000000004,-74.006918,Felice,Felice Gold Street LLC,10038,41701618,"15 Gold Street, Manhattan, NY",no
4516,40.631821,-74.012837,Park Asia,Parkville Corp,11220,50009013,"801 66th Street, Brooklyn, NY",no
4517,40.720576,-73.984311,Ivan Ramen,Ivan Ramen USA LLC,10002,50008894,"25 CLINTON ST , Manhattan, NY",no
4518,40.806549,-73.953825,VINATERIA,NARICHE LLC,10026,41718421,"2211 FREDERICK DOUGLAS BOULEVARD, Manhattan, NY",no
4519,40.699583000000004,-73.910737,mcdonalds,5404 myrtle corp,11385,50078731,"54-05 myrtle ave, Queens, NY",no
4520,40.684529,-73.983731,Taiki,134 Nevins Restaurant LLC,11217,50059824,"134 Nevins Street, Brooklyn, NY",yes
4521,40.875928,-73.887152,LA CABANA SALVADORENA NO. 2 RESTAURANT,MARIELOS CORP,10468,41233053,"3150 VILLA AVE, Bronx, NY",no
4522,40.650538,-74.004678,Judy's,Sam and Judy LLC,11232,50085152,"4022 5th Ave, Brooklyn, NY",no
4523,40.596470000000004,-73.977912,Vinny's Lunchbox,Vinny's Lunchbox INC,11223,50032853,"171  Ave U, Brooklyn, NY",no
4524,40.718278999999995,-73.99189,VANESSA DUMPLINGS,DUMPLING HUT INC.,10002,50042549,"118A ELDRIDGE STREET, Manhattan, NY",no
4525,40.722871000000005,-73.985865,brooklyn beans roastarey,LATTE BISTRO CAFE,10009,APP#:APP-2020-0001088//RECEIPT#653016/ACCELA CAMIS#50103027,"23 AVE A, Manhattan, NY",no
4526,40.720304999999996,-73.988229,Burger people,Simon and daughter inc,10002,639686,"134 Ludlow Street, Manhattan, NY",no
4527,40.715934999999995,-74.008625,Holy Ground,Yves LLC,10013,50080075,"112 Reade St. , Manhattan, NY",yes
4528,40.732132,-73.986541,Milk Bar,EVMILK LLC,10003,41574266,"251 East 13 Street, Manhattan, NY",no
4529,40.723096000000005,-73.995801,Parm,"Parm Mulberry, LLC",10012,41631799,"248  Mulberry Street, Manhattan, NY",no
4530,40.853577,-73.88839399999999,ROBERTO'S,ROBERTOS RESTAURANT CORP,10458,41444789,"603 CRESCENT AVENUE, Bronx, NY",no
4531,,,Communitea,Communitea Inc,11101,50039133,"11-18 46 Rd, Queens, NY",no
4532,40.747259,-73.887439,Rakhang Thong Thai,Elegant thai,11372,50087767,"7814 Roosevelt ave, Queens, NY",no
4533,40.703803,-73.988188,Ramen Bar,"Fat Boy Noodle Bar, Inc.",11201,50068394,"140 Plymouth Street, Brooklyn, NY",no
4534,40.743101,-73.897413,Puerta Del Sol,La Puerta Del Sol Inc.,11377,50094823,"6703 Woodside Ave, Queens, NY",no
4535,40.712507,-73.94910300000001,MAGDALENE,USRA GROUP LLC,11211,50100541,"524 LORIMER STREET, Brooklyn, NY",no
4536,40.771765,-73.953123,Bar Coastal NYC,C&C First Ave Corp.,10075,40746574,"1495 First Ave, Manhattan, NY",no
4537,,,Cheng Du spicy food Inc.,Cheng Du spicy food Inc.,11354,50044550,"Unit A 37-17 Prince Street, Unit #2, Queens, NY",yes
4538,,,El RANCHO DOMINICANO,El Rancho Restaurant CORP,11226,50001385,"1157 Flatbush, Brooklyn, NY",yes
4539,40.731833,-74.006589,OSCAR'S PLACE,MANEKEN CORP,10014,50011097,"466 HUDSON STREET, Manhattan, NY",yes
4540,40.762431,-73.989734,PLANET TACO,TACO AUTHORITY 2 LLC,10019,50113613,"705 9 AVENUE, Manhattan, NY",no
4541,40.731081,-74.004683,Snack Taverna,Snack Company Bedford LLC,10014,40942949,"63 Bedford Street, Manhattan, NY",yes
4542,40.725173,-73.98419100000001,Somtum Der,Cafetasia inc,10003,41463561,"85  Avenue A, Manhattan, NY",no
4543,40.729401,-73.989573,Elizas local,Stmarks cafe llc,10003,Not yet received,"2 St marks place, Manhattan, NY",no
4544,40.576633,-73.966022,Kaffeine 231,KAFFEINE 231 CORP,11235,50092506,"231 BRIGHTON BEACH AVENUE, Brooklyn, NY",no
4545,40.719198,-73.84230600000001,Spy C Cuisine,spy c cuisine Inc.,11375,50074398,"7206 Austin Street, Queens, NY",no
4546,40.798338,-73.933713,SANTIAGO'S BEER GARDEN,VIDIGAL NYC LLC,10035,50077786,"2337 1 AVENUE, Manhattan, NY",no
4547,,,The king of tacos house,The king of tacos house INC.,11369,50059605,"9017-31av 91st, Queens, NY",yes
4548,40.712025,-73.951279,Barcade,BARCADE LLC,11211,41058206,"388 Union Ave , Brooklyn, NY",no
4549,40.754611,-73.986761,le cafe coffee,le cafe 40 llc,10018,50093726,"1440 broadway, Manhattan, NY",no
4550,40.726379,-73.993571,The Smile,26 Bond Street Retail LLC,10012,41418301,"26 Bond Street, Manhattan, NY",yes
4551,40.84021,-73.83751600000001,Tremont Diner,Pharos Diner inc,10461,40937978,"3007 East Tremont Ave , Bronx, NY",no
4552,,,ROVE,Burklee LLC,11375,50043074,"72-27 Austin, Queens, NY",no
4553,40.765781,-73.957488,PATSY'S PIZZERIA,1279 1ST AVE LLC,10065,41489737,"1279  1ST AVE, Manhattan, NY",no
4554,40.813857,-73.94476999999999,Lambda Lounge,LambdaNY,10027,50104966,"2256  Adam Clayton Powell Jr. Blvd, Manhattan, NY",no
4555,40.609097,-73.970399,Mustard Panini Bar,Mustard Panini Bar INC,11223,50084323,"462  Avenue p, Brooklyn, NY",no
4556,,,Pick a bagel,PAB 23rd inc',10010,50078357,"210 east  23rd , Manhattan, NY",no
4557,40.865646000000005,-73.926932,International Food House,International Food House,10040,40664018,"4762  Broadway, Manhattan, NY",no
4558,40.727139,-73.99376600000001,Honeybrains,"Honeybrains Lafayette, LLC",10012,50057051,"372 Lafayette Street, Manhattan, NY",no
4559,40.728949,-73.97837,Revision Lounge,219 Avenue B Music Lounge Inc,10009,41151907,"219 Avenue B, Manhattan, NY",no
4560,40.701371,-73.905242,Hungry Burrito Tacos,Hungry Burrito Tacos Inc,11385,50075323,"811 Seneca Avenue, Queens, NY",no
4561,40.737553000000005,-74.004121,The Beatrice Inn,Butcher's Block Hospitality,10014,50048588,"285 West 12th Street, Manhattan, NY",yes
4562,40.709749,-74.006792,Melt Shop,MS 111 Fulton LLC,10038,50009345,"111 Fulton Street, Manhattan, NY",no
4563,40.730988,-73.993372,LAO MA SPICY,LAO MA MA LA TANG INC,10003,50082264,"58 EAST    8 STREET, Manhattan, NY",no
4564,40.726842,-73.98540200000001,7th Street Burger,TPK HOLDINGS LLC,10009,50109190,"91 EAST    7 STREET, Manhattan, NY",yes
4565,40.63105,-74.00862099999999,Rakuzen Inc,Rakuzen Inc,11219,50058868,"6408 Fort Hamilton Pkwy, Brooklyn, NY",no
4566,40.853577,-73.88839399999999,ROBERTO'S,ROBERTOS RESTAURANT CORP,10458,41444789,"603 CRESCENT AVENUE, Bronx, NY",no
4567,40.680438,-73.977744,Pure Bistro,Pure Restaurant Corp,11217,41640011,"88 5th Avenue, Brooklyn, NY",no
4568,40.85985,-73.84304200000001,Misto Bar and Grill,MISTO FOOD SERVICES LLC,10469,50105882,"2314 EASTCHESTER ROAD, Bronx, NY",no
4569,40.727421,-73.709622,NANCY'S FIRESIDE,A.V.O. REST CORP,11001,40365938,"25541 JERICHO TPKE, Queens, NY",no
4570,40.773759999999996,-73.907363,VANILA N BEAN,SC CAFFE INC,11105,50101268,"37-06 DITMARS BOULEVARD, Queens, NY",no
4571,40.756291999999995,-73.964403,The Greats of Craft,"Operation Craft I, LLC",10022,50093710,"983  1st Avenue, Manhattan, NY",no
4572,40.742248,-73.917916,Giovani Pizza and Restaurant,Los Mexicanos Restaurant Corp,11377,50000799,"4559 47th Street, Queens, NY",no
4573,40.852646,-73.867751,Cafe Colonial Restaurant,LPD Restaurant Inc.,10462,41349911,"2072 White Plains Road, Bronx, NY",no
4574,40.778319,-73.97884499999999,Arte Cafe,Westside Tomato Inc,10023,40513633,"106-114 W 73rd ST, Manhattan, NY",yes
4575,40.726816,-73.853346,Bund chinese restaurant,The Bund Inc,11375,50057262,"100-30  Queens Blvd, Queens, NY",no
4576,40.617345,-74.03057,Kelly's Tavern,Ciamaltha Inc.,11209,40787908,"9259  4th Avenue, Brooklyn, NY",no
4577,40.718293,-73.994322,Nam Son,Nam Son Restaurant Inc.,10002,40991365,"245 Grand Street, Manhattan, NY",no
